;Unnamed: 0;data dostawy;indeks;kurs (PLN/MWh);wolumen (MWh);ukey
2392;2392;2019-03-25;TGEglwDA;-;-;2019-03-25/TGEglwDA
2393;2393;2019-03-25;TGEsgtDA;-;-;2019-03-25/TGEsgtDA
2394;2394;2019-03-26;TGEgasDA;72.03;78864.00;2019-03-26/TGEgasDA
2395;2395;2019-03-26;TGEglwDA;-;-;2019-03-26/TGEglwDA
2396;2396;2019-03-26;TGEsgtDA;-;-;2019-03-26/TGEsgtDA
2397;2397;2019-03-27;TGEgasDA;71.92;79944.00;2019-03-27/TGEgasDA
2398;2398;2019-03-27;TGEglwDA;-;-;2019-03-27/TGEglwDA
2399;2399;2019-03-27;TGEsgtDA;-;-;2019-03-27/TGEsgtDA
2400;2400;2019-03-28;TGEgasDA;73.04;52776.00;2019-03-28/TGEgasDA
2401;2401;2019-03-28;TGEglwDA;-;-;2019-03-28/TGEglwDA
2402;2402;2019-03-28;TGEsgtDA;-;-;2019-03-28/TGEsgtDA
2403;2403;2019-03-29;TGEgasDA;72.84;10656.00;2019-03-29/TGEgasDA
2404;2404;2019-03-29;TGEglwDA;-;-;2019-03-29/TGEglwDA
2405;2405;2019-03-29;TGEsgtDA;-;-;2019-03-29/TGEsgtDA
2406;2406;2019-03-30;TGEgasDA;62.66;5290.00;2019-03-30/TGEgasDA
2407;2407;2019-03-30;TGEglwDA;-;-;2019-03-30/TGEglwDA
2408;2408;2019-03-30;TGEsgtDA;-;-;2019-03-30/TGEsgtDA
2409;2409;2019-03-31;TGEgasDA;61.70;3384.00;2019-03-31/TGEgasDA
2410;2410;2019-03-31;TGEglwDA;-;-;2019-03-31/TGEglwDA
2411;2411;2019-03-31;TGEsgtDA;-;-;2019-03-31/TGEsgtDA
2412;2412;2019-04-01;TGEgasDA;74.08;128808.00;2019-04-01/TGEgasDA
2413;2413;2019-04-01;TGEglwDA;-;-;2019-04-01/TGEglwDA
2414;2414;2019-04-01;TGEsgtDA;-;-;2019-04-01/TGEsgtDA
2415;2415;2019-04-02;TGEgasDA;73.87;102000.00;2019-04-02/TGEgasDA
2416;2416;2019-04-02;TGEglwDA;-;-;2019-04-02/TGEglwDA
2417;2417;2019-04-02;TGEsgtDA;-;-;2019-04-02/TGEsgtDA
2418;2418;2019-04-03;TGEgasDA;69.89;75384.00;2019-04-03/TGEgasDA
2419;2419;2019-04-03;TGEglwDA;-;-;2019-04-03/TGEglwDA
2420;2420;2019-04-03;TGEsgtDA;-;-;2019-04-03/TGEsgtDA
2421;2421;2019-04-04;TGEgasDA;69.98;74712.00;2019-04-04/TGEgasDA
2422;2422;2019-04-04;TGEglwDA;-;-;2019-04-04/TGEglwDA
2423;2423;2019-04-04;TGEsgtDA;-;-;2019-04-04/TGEsgtDA
2424;2424;2019-04-05;TGEgasDA;74.47;22008.00;2019-04-05/TGEgasDA
2425;2425;2019-04-05;TGEglwDA;-;-;2019-04-05/TGEglwDA
2426;2426;2019-04-05;TGEsgtDA;-;-;2019-04-05/TGEsgtDA
2427;2427;2019-04-06;TGEgasDA;77.65;2640.00;2019-04-06/TGEgasDA
2428;2428;2019-04-06;TGEglwDA;-;-;2019-04-06/TGEglwDA
2429;2429;2019-04-06;TGEsgtDA;-;-;2019-04-06/TGEsgtDA
2430;2430;2019-04-07;TGEgasDA;79.84;14208.00;2019-04-07/TGEgasDA
2431;2431;2019-04-07;TGEglwDA;-;-;2019-04-07/TGEglwDA
2432;2432;2019-04-07;TGEsgtDA;-;-;2019-04-07/TGEsgtDA
2433;2433;2019-04-08;TGEgasDA;82.40;63816.00;2019-04-08/TGEgasDA
2434;2434;2019-04-08;TGEglwDA;-;-;2019-04-08/TGEglwDA
2435;2435;2019-04-08;TGEsgtDA;-;-;2019-04-08/TGEsgtDA
2436;2436;2019-04-09;TGEgasDA;79.51;82056.00;2019-04-09/TGEgasDA
2437;2437;2019-04-09;TGEglwDA;-;-;2019-04-09/TGEglwDA
2438;2438;2019-04-09;TGEsgtDA;-;-;2019-04-09/TGEsgtDA
2439;2439;2019-04-10;TGEgasDA;81.78;119160.00;2019-04-10/TGEgasDA
2440;2440;2019-04-10;TGEglwDA;-;-;2019-04-10/TGEglwDA
2441;2441;2019-04-10;TGEsgtDA;-;-;2019-04-10/TGEsgtDA
2442;2442;2019-04-11;TGEgasDA;85.61;138792.00;2019-04-11/TGEgasDA
2443;2443;2019-04-11;TGEglwDA;-;-;2019-04-11/TGEglwDA
2444;2444;2019-04-11;TGEsgtDA;-;-;2019-04-11/TGEsgtDA
2445;2445;2019-04-12;TGEgasDA;78.97;147192.00;2019-04-12/TGEgasDA
2446;2446;2019-04-12;TGEglwDA;-;-;2019-04-12/TGEglwDA
2447;2447;2019-04-12;TGEsgtDA;-;-;2019-04-12/TGEsgtDA
2448;2448;2019-04-13;TGEgasDA;80.63;37536.00;2019-04-13/TGEgasDA
2449;2449;2019-04-13;TGEglwDA;-;-;2019-04-13/TGEglwDA
2450;2450;2019-04-13;TGEsgtDA;-;-;2019-04-13/TGEsgtDA
2451;2451;2019-04-14;TGEgasDA;80.07;21624.00;2019-04-14/TGEgasDA
2452;2452;2019-04-14;TGEglwDA;-;-;2019-04-14/TGEglwDA
2453;2453;2019-04-14;TGEsgtDA;-;-;2019-04-14/TGEsgtDA
2454;2454;2019-04-15;TGEgasDA;80.49;141624.00;2019-04-15/TGEgasDA
2455;2455;2019-04-15;TGEglwDA;-;-;2019-04-15/TGEglwDA
2456;2456;2019-04-15;TGEsgtDA;-;-;2019-04-15/TGEsgtDA
2457;2457;2019-04-16;TGEgasDA;79.54;119592.00;2019-04-16/TGEgasDA
2458;2458;2019-04-16;TGEglwDA;-;-;2019-04-16/TGEglwDA
2459;2459;2019-04-16;TGEsgtDA;-;-;2019-04-16/TGEsgtDA
2460;2460;2019-04-17;TGEgasDA;74.55;89832.00;2019-04-17/TGEgasDA
2461;2461;2019-04-17;TGEglwDA;-;-;2019-04-17/TGEglwDA
2462;2462;2019-04-17;TGEsgtDA;-;-;2019-04-17/TGEsgtDA
2463;2463;2019-04-18;TGEgasDA;74.65;41640.00;2019-04-18/TGEgasDA
2464;2464;2019-04-18;TGEglwDA;-;-;2019-04-18/TGEglwDA
2465;2465;2019-04-18;TGEsgtDA;-;-;2019-04-18/TGEsgtDA
2466;2466;2019-04-19;TGEgasDA;74.22;31488.00;2019-04-19/TGEgasDA
2467;2467;2019-04-19;TGEglwDA;-;-;2019-04-19/TGEglwDA
2468;2468;2019-04-19;TGEsgtDA;-;-;2019-04-19/TGEsgtDA
2469;2469;2019-04-20;TGEgasDA;69.95;2112.00;2019-04-20/TGEgasDA
2470;2470;2019-04-20;TGEglwDA;-;-;2019-04-20/TGEglwDA
2471;2471;2019-04-20;TGEsgtDA;-;-;2019-04-20/TGEsgtDA
2472;2472;2019-04-21;TGEgasDA;66.96;6984.00;2019-04-21/TGEgasDA
2473;2473;2019-04-21;TGEglwDA;-;-;2019-04-21/TGEglwDA
2474;2474;2019-04-21;TGEsgtDA;-;-;2019-04-21/TGEsgtDA
2475;2475;2019-04-22;TGEgasDA;65.26;25416.00;2019-04-22/TGEgasDA
2476;2476;2019-04-22;TGEglwDA;-;-;2019-04-22/TGEglwDA
2477;2477;2019-04-22;TGEsgtDA;-;-;2019-04-22/TGEsgtDA
2478;2478;2019-04-23;TGEgasDA;72.43;17376.00;2019-04-23/TGEgasDA
2479;2479;2019-04-23;TGEglwDA;-;-;2019-04-23/TGEglwDA
2480;2480;2019-04-23;TGEsgtDA;-;-;2019-04-23/TGEsgtDA
2481;2481;2019-04-24;TGEgasDA;71.18;14496.00;2019-04-24/TGEgasDA
2482;2482;2019-04-24;TGEglwDA;-;-;2019-04-24/TGEglwDA
2483;2483;2019-04-24;TGEsgtDA;-;-;2019-04-24/TGEsgtDA
2484;2484;2019-04-25;TGEgasDA;71.24;15360.00;2019-04-25/TGEgasDA
2485;2485;2019-04-25;TGEglwDA;-;-;2019-04-25/TGEglwDA
2486;2486;2019-04-25;TGEsgtDA;-;-;2019-04-25/TGEsgtDA
2487;2487;2019-04-26;TGEgasDA;70.18;33696.00;2019-04-26/TGEgasDA
2488;2488;2019-04-26;TGEglwDA;-;-;2019-04-26/TGEglwDA
2489;2489;2019-04-26;TGEsgtDA;-;-;2019-04-26/TGEsgtDA
2490;2490;2019-04-27;TGEgasDA;70.48;6264.00;2019-04-27/TGEgasDA
2491;2491;2019-04-27;TGEglwDA;-;-;2019-04-27/TGEglwDA
2492;2492;2019-04-27;TGEsgtDA;-;-;2019-04-27/TGEsgtDA
2493;2493;2019-04-28;TGEgasDA;70.81;5376.00;2019-04-28/TGEgasDA
2494;2494;2019-04-28;TGEglwDA;-;-;2019-04-28/TGEglwDA
2495;2495;2019-04-28;TGEsgtDA;-;-;2019-04-28/TGEsgtDA
2496;2496;2019-04-29;TGEgasDA;71.35;26520.00;2019-04-29/TGEgasDA
2497;2497;2019-04-29;TGEglwDA;-;-;2019-04-29/TGEglwDA
2498;2498;2019-04-29;TGEsgtDA;-;-;2019-04-29/TGEsgtDA
2499;2499;2019-04-30;TGEgasDA;73.08;18672.00;2019-04-30/TGEgasDA
2500;2500;2019-04-30;TGEglwDA;-;-;2019-04-30/TGEglwDA
2501;2501;2019-04-30;TGEsgtDA;-;-;2019-04-30/TGEsgtDA
2502;2502;2019-05-01;TGEgasDA;69.16;8760.00;2019-05-01/TGEgasDA
2503;2503;2019-05-01;TGEglwDA;-;-;2019-05-01/TGEglwDA
2504;2504;2019-05-01;TGEsgtDA;-;-;2019-05-01/TGEsgtDA
2505;2505;2019-05-02;TGEgasDA;69.21;14016.00;2019-05-02/TGEgasDA
2506;2506;2019-05-02;TGEglwDA;-;-;2019-05-02/TGEglwDA
2507;2507;2019-05-02;TGEsgtDA;-;-;2019-05-02/TGEsgtDA
2508;2508;2019-05-03;TGEgasDA;69.06;10368.00;2019-05-03/TGEgasDA
2509;2509;2019-05-03;TGEglwDA;-;-;2019-05-03/TGEglwDA
2510;2510;2019-05-03;TGEsgtDA;-;-;2019-05-03/TGEsgtDA
2511;2511;2019-05-04;TGEgasDA;72.42;19536.00;2019-05-04/TGEgasDA
2512;2512;2019-05-04;TGEglwDA;-;-;2019-05-04/TGEglwDA
2513;2513;2019-05-04;TGEsgtDA;-;-;2019-05-04/TGEsgtDA
2514;2514;2019-05-05;TGEgasDA;72.45;24816.00;2019-05-05/TGEgasDA
2515;2515;2019-05-05;TGEglwDA;-;-;2019-05-05/TGEglwDA
2516;2516;2019-05-05;TGEsgtDA;-;-;2019-05-05/TGEsgtDA
2517;2517;2019-05-06;TGEgasDA;73.04;60696.00;2019-05-06/TGEgasDA
2518;2518;2019-05-06;TGEglwDA;-;-;2019-05-06/TGEglwDA
2519;2519;2019-05-06;TGEsgtDA;-;-;2019-05-06/TGEsgtDA
2520;2520;2019-05-07;TGEgasDA;73.64;108408.00;2019-05-07/TGEgasDA
2521;2521;2019-05-07;TGEglwDA;-;-;2019-05-07/TGEglwDA
2522;2522;2019-05-07;TGEsgtDA;-;-;2019-05-07/TGEsgtDA
2523;2523;2019-05-08;TGEgasDA;73.86;83568.00;2019-05-08/TGEgasDA
2524;2524;2019-05-08;TGEglwDA;-;-;2019-05-08/TGEglwDA
2525;2525;2019-05-08;TGEsgtDA;-;-;2019-05-08/TGEsgtDA
2526;2526;2019-05-09;TGEgasDA;72.03;76800.00;2019-05-09/TGEgasDA
2527;2527;2019-05-09;TGEglwDA;-;-;2019-05-09/TGEglwDA
2528;2528;2019-05-09;TGEsgtDA;-;-;2019-05-09/TGEsgtDA
2529;2529;2019-05-10;TGEgasDA;72.78;71328.00;2019-05-10/TGEgasDA
2530;2530;2019-05-10;TGEglwDA;-;-;2019-05-10/TGEglwDA
2531;2531;2019-05-10;TGEsgtDA;-;-;2019-05-10/TGEsgtDA
2532;2532;2019-05-11;TGEgasDA;70.54;1344.00;2019-05-11/TGEgasDA
2533;2533;2019-05-11;TGEglwDA;-;-;2019-05-11/TGEglwDA
2534;2534;2019-05-11;TGEsgtDA;-;-;2019-05-11/TGEsgtDA
2535;2535;2019-05-12;TGEgasDA;66.20;1032.00;2019-05-12/TGEgasDA
2536;2536;2019-05-12;TGEglwDA;-;-;2019-05-12/TGEglwDA
2537;2537;2019-05-12;TGEsgtDA;-;-;2019-05-12/TGEsgtDA
2538;2538;2019-05-13;TGEgasDA;70.65;65880.00;2019-05-13/TGEgasDA
2539;2539;2019-05-13;TGEglwDA;-;-;2019-05-13/TGEglwDA
2540;2540;2019-05-13;TGEsgtDA;-;-;2019-05-13/TGEsgtDA
2541;2541;2019-05-14;TGEgasDA;71.16;78576.00;2019-05-14/TGEgasDA
2542;2542;2019-05-14;TGEglwDA;-;-;2019-05-14/TGEglwDA
2543;2543;2019-05-14;TGEsgtDA;-;-;2019-05-14/TGEsgtDA
2544;2544;2019-05-15;TGEgasDA;70.03;72216.00;2019-05-15/TGEgasDA
2545;2545;2019-05-15;TGEglwDA;-;-;2019-05-15/TGEglwDA
2546;2546;2019-05-15;TGEsgtDA;-;-;2019-05-15/TGEsgtDA
2547;2547;2019-05-16;TGEgasDA;70.04;66912.00;2019-05-16/TGEgasDA
2548;2548;2019-05-16;TGEglwDA;-;-;2019-05-16/TGEglwDA
2549;2549;2019-05-16;TGEsgtDA;-;-;2019-05-16/TGEsgtDA
2550;2550;2019-05-17;TGEgasDA;69.88;54000.00;2019-05-17/TGEgasDA
2551;2551;2019-05-17;TGEglwDA;-;-;2019-05-17/TGEglwDA
2552;2552;2019-05-17;TGEsgtDA;-;-;2019-05-17/TGEsgtDA
2553;2553;2019-05-18;TGEgasDA;60.51;2664.00;2019-05-18/TGEgasDA
2554;2554;2019-05-18;TGEglwDA;-;-;2019-05-18/TGEglwDA
2555;2555;2019-05-18;TGEsgtDA;-;-;2019-05-18/TGEsgtDA
2556;2556;2019-05-19;TGEgasDA;56.60;7992.00;2019-05-19/TGEgasDA
2557;2557;2019-05-19;TGEglwDA;-;-;2019-05-19/TGEglwDA
2558;2558;2019-05-19;TGEsgtDA;-;-;2019-05-19/TGEsgtDA
2559;2559;2019-05-20;TGEgasDA;63.41;10656.00;2019-05-20/TGEgasDA
2560;2560;2019-05-20;TGEglwDA;-;-;2019-05-20/TGEglwDA
2561;2561;2019-05-20;TGEsgtDA;-;-;2019-05-20/TGEsgtDA
2562;2562;2019-05-21;TGEgasDA;64.78;12144.00;2019-05-21/TGEgasDA
2563;2563;2019-05-21;TGEglwDA;-;-;2019-05-21/TGEglwDA
2564;2564;2019-05-21;TGEsgtDA;-;-;2019-05-21/TGEsgtDA
2565;2565;2019-05-22;TGEgasDA;62.62;16536.00;2019-05-22/TGEgasDA
2566;2566;2019-05-22;TGEglwDA;-;-;2019-05-22/TGEglwDA
2567;2567;2019-05-22;TGEsgtDA;-;-;2019-05-22/TGEsgtDA
2568;2568;2019-05-23;TGEgasDA;62.89;28008.00;2019-05-23/TGEgasDA
2569;2569;2019-05-23;TGEglwDA;-;-;2019-05-23/TGEglwDA
2570;2570;2019-05-23;TGEsgtDA;-;-;2019-05-23/TGEsgtDA
2571;2571;2019-05-24;TGEgasDA;61.39;20304.00;2019-05-24/TGEgasDA
2572;2572;2019-05-24;TGEglwDA;-;-;2019-05-24/TGEglwDA
2573;2573;2019-05-24;TGEsgtDA;-;-;2019-05-24/TGEsgtDA
2574;2574;2019-05-25;TGEgasDA;58.35;936.00;2019-05-25/TGEgasDA
2575;2575;2019-05-25;TGEglwDA;-;-;2019-05-25/TGEglwDA
2576;2576;2019-05-25;TGEsgtDA;-;-;2019-05-25/TGEsgtDA
2577;2577;2019-05-26;TGEgasDA;54.10;10032.00;2019-05-26/TGEgasDA
2578;2578;2019-05-26;TGEglwDA;-;-;2019-05-26/TGEglwDA
2579;2579;2019-05-26;TGEsgtDA;-;-;2019-05-26/TGEsgtDA
2580;2580;2019-05-27;TGEgasDA;60.79;9072.00;2019-05-27/TGEgasDA
2581;2581;2019-05-27;TGEglwDA;-;-;2019-05-27/TGEglwDA
2582;2582;2019-05-27;TGEsgtDA;-;-;2019-05-27/TGEsgtDA
2583;2583;2019-05-28;TGEgasDA;60.31;9672.00;2019-05-28/TGEgasDA
2584;2584;2019-05-28;TGEglwDA;-;-;2019-05-28/TGEglwDA
2585;2585;2019-05-28;TGEsgtDA;-;-;2019-05-28/TGEsgtDA
2586;2586;2019-05-29;TGEgasDA;60.99;21648.00;2019-05-29/TGEgasDA
2587;2587;2019-05-29;TGEglwDA;-;-;2019-05-29/TGEglwDA
2588;2588;2019-05-29;TGEsgtDA;-;-;2019-05-29/TGEsgtDA
2589;2589;2019-05-30;TGEgasDA;61.53;19176.00;2019-05-30/TGEgasDA
2590;2590;2019-05-30;TGEglwDA;-;-;2019-05-30/TGEglwDA
2591;2591;2019-05-30;TGEsgtDA;-;-;2019-05-30/TGEsgtDA
2592;2592;2019-05-31;TGEgasDA;58.27;14616.00;2019-05-31/TGEgasDA
2593;2593;2019-05-31;TGEglwDA;-;-;2019-05-31/TGEglwDA
2594;2594;2019-05-31;TGEsgtDA;-;-;2019-05-31/TGEsgtDA
2595;2595;2019-06-01;TGEgasDA;54.49;960.00;2019-06-01/TGEgasDA
2596;2596;2019-06-01;TGEglwDA;-;-;2019-06-01/TGEglwDA
2597;2597;2019-06-01;TGEsgtDA;-;-;2019-06-01/TGEsgtDA
2598;2598;2019-06-02;TGEgasDA;48.59;1080.00;2019-06-02/TGEgasDA
2599;2599;2019-06-02;TGEglwDA;-;-;2019-06-02/TGEglwDA
2600;2600;2019-06-02;TGEsgtDA;-;-;2019-06-02/TGEsgtDA
2601;2601;2019-06-03;TGEgasDA;52.86;7152.00;2019-06-03/TGEgasDA
2602;2602;2019-06-03;TGEglwDA;-;-;2019-06-03/TGEglwDA
2603;2603;2019-06-03;TGEsgtDA;-;-;2019-06-03/TGEsgtDA
2604;2604;2019-06-04;TGEgasDA;50.98;10368.00;2019-06-04/TGEgasDA
2605;2605;2019-06-04;TGEglwDA;-;-;2019-06-04/TGEglwDA
2606;2606;2019-06-04;TGEsgtDA;-;-;2019-06-04/TGEsgtDA
2607;2607;2019-06-05;TGEgasDA;51.61;14112.00;2019-06-05/TGEgasDA
2608;2608;2019-06-05;TGEglwDA;-;-;2019-06-05/TGEglwDA
2609;2609;2019-06-05;TGEsgtDA;-;-;2019-06-05/TGEsgtDA
2610;2610;2019-06-06;TGEgasDA;54.51;11160.00;2019-06-06/TGEgasDA
2611;2611;2019-06-06;TGEglwDA;-;-;2019-06-06/TGEglwDA
2612;2612;2019-06-06;TGEsgtDA;-;-;2019-06-06/TGEsgtDA
2613;2613;2019-06-07;TGEgasDA;53.55;9024.00;2019-06-07/TGEgasDA
2614;2614;2019-06-07;TGEglwDA;-;-;2019-06-07/TGEglwDA
2615;2615;2019-06-07;TGEsgtDA;-;-;2019-06-07/TGEsgtDA
2616;2616;2019-06-08;TGEgasDA;47.91;2232.00;2019-06-08/TGEgasDA
2617;2617;2019-06-08;TGEglwDA;-;-;2019-06-08/TGEglwDA
2618;2618;2019-06-08;TGEsgtDA;-;-;2019-06-08/TGEsgtDA
2619;2619;2019-06-09;TGEgasDA;47.22;7464.00;2019-06-09/TGEgasDA
2620;2620;2019-06-09;TGEglwDA;-;-;2019-06-09/TGEglwDA
2621;2621;2019-06-09;TGEsgtDA;-;-;2019-06-09/TGEsgtDA
2622;2622;2019-06-10;TGEgasDA;52.49;9216.00;2019-06-10/TGEgasDA
2623;2623;2019-06-10;TGEglwDA;-;-;2019-06-10/TGEglwDA
2624;2624;2019-06-10;TGEsgtDA;-;-;2019-06-10/TGEsgtDA
2625;2625;2019-06-11;TGEgasDA;55.05;9552.00;2019-06-11/TGEgasDA
2626;2626;2019-06-11;TGEglwDA;-;-;2019-06-11/TGEglwDA
2627;2627;2019-06-11;TGEsgtDA;-;-;2019-06-11/TGEsgtDA
2628;2628;2019-06-12;TGEgasDA;54.60;15528.00;2019-06-12/TGEgasDA
2629;2629;2019-06-12;TGEglwDA;-;-;2019-06-12/TGEglwDA
2630;2630;2019-06-12;TGEsgtDA;-;-;2019-06-12/TGEsgtDA
2631;2631;2019-06-13;TGEgasDA;52.45;16224.00;2019-06-13/TGEgasDA
2632;2632;2019-06-13;TGEglwDA;-;-;2019-06-13/TGEglwDA
2633;2633;2019-06-13;TGEsgtDA;-;-;2019-06-13/TGEsgtDA
2634;2634;2019-06-14;TGEgasDA;54.41;13008.00;2019-06-14/TGEgasDA
2635;2635;2019-06-14;TGEglwDA;-;-;2019-06-14/TGEglwDA
2636;2636;2019-06-14;TGEsgtDA;-;-;2019-06-14/TGEsgtDA
2637;2637;2019-06-15;TGEgasDA;47.95;2208.00;2019-06-15/TGEgasDA
2638;2638;2019-06-15;TGEglwDA;-;-;2019-06-15/TGEglwDA
2639;2639;2019-06-15;TGEsgtDA;-;-;2019-06-15/TGEsgtDA
2640;2640;2019-06-16;TGEgasDA;46.27;7536.00;2019-06-16/TGEgasDA
2641;2641;2019-06-16;TGEglwDA;-;-;2019-06-16/TGEglwDA
2642;2642;2019-06-16;TGEsgtDA;-;-;2019-06-16/TGEsgtDA
2643;2643;2019-06-17;TGEgasDA;53.10;9984.00;2019-06-17/TGEgasDA
2644;2644;2019-06-17;TGEglwDA;-;-;2019-06-17/TGEglwDA
2645;2645;2019-06-17;TGEsgtDA;-;-;2019-06-17/TGEsgtDA
2646;2646;2019-06-18;TGEgasDA;53.29;13296.00;2019-06-18/TGEgasDA
2647;2647;2019-06-18;TGEglwDA;-;-;2019-06-18/TGEglwDA
2648;2648;2019-06-18;TGEsgtDA;-;-;2019-06-18/TGEsgtDA
2649;2649;2019-06-19;TGEgasDA;53.26;12240.00;2019-06-19/TGEgasDA
2650;2650;2019-06-19;TGEglwDA;-;-;2019-06-19/TGEglwDA
2651;2651;2019-06-19;TGEsgtDA;-;-;2019-06-19/TGEsgtDA
2652;2652;2019-06-20;TGEgasDA;45.89;12768.00;2019-06-20/TGEgasDA
2653;2653;2019-06-20;TGEglwDA;-;-;2019-06-20/TGEglwDA
2654;2654;2019-06-20;TGEsgtDA;-;-;2019-06-20/TGEsgtDA
2655;2655;2019-06-21;TGEgasDA;47.16;11712.00;2019-06-21/TGEgasDA
2656;2656;2019-06-21;TGEglwDA;-;-;2019-06-21/TGEglwDA
2657;2657;2019-06-21;TGEsgtDA;-;-;2019-06-21/TGEsgtDA
2658;2658;2019-06-22;TGEgasDA;42.29;3600.00;2019-06-22/TGEgasDA
2659;2659;2019-06-22;TGEglwDA;-;-;2019-06-22/TGEglwDA
2660;2660;2019-06-22;TGEsgtDA;-;-;2019-06-22/TGEsgtDA
2661;2661;2019-06-23;TGEgasDA;43.90;8160.00;2019-06-23/TGEgasDA
2662;2662;2019-06-23;TGEglwDA;-;-;2019-06-23/TGEglwDA
2663;2663;2019-06-23;TGEsgtDA;-;-;2019-06-23/TGEsgtDA
2664;2664;2019-06-24;TGEgasDA;49.86;17208.00;2019-06-24/TGEgasDA
2665;2665;2019-06-24;TGEglwDA;-;-;2019-06-24/TGEglwDA
2666;2666;2019-06-24;TGEsgtDA;-;-;2019-06-24/TGEsgtDA
2667;2667;2019-06-25;TGEgasDA;49.48;11184.00;2019-06-25/TGEgasDA
2668;2668;2019-06-25;TGEglwDA;-;-;2019-06-25/TGEglwDA
2669;2669;2019-06-25;TGEsgtDA;-;-;2019-06-25/TGEsgtDA
2670;2670;2019-06-26;TGEgasDA;47.52;11808.00;2019-06-26/TGEgasDA
2671;2671;2019-06-26;TGEglwDA;-;-;2019-06-26/TGEglwDA
2672;2672;2019-06-26;TGEsgtDA;-;-;2019-06-26/TGEsgtDA
2673;2673;2019-06-27;TGEgasDA;46.69;12864.00;2019-06-27/TGEgasDA
2674;2674;2019-06-27;TGEglwDA;-;-;2019-06-27/TGEglwDA
2675;2675;2019-06-27;TGEsgtDA;-;-;2019-06-27/TGEsgtDA
2676;2676;2019-06-28;TGEgasDA;45.41;6648.00;2019-06-28/TGEgasDA
2677;2677;2019-06-28;TGEglwDA;-;-;2019-06-28/TGEglwDA
2678;2678;2019-06-28;TGEsgtDA;-;-;2019-06-28/TGEsgtDA
2679;2679;2019-06-29;TGEgasDA;39.91;1176.00;2019-06-29/TGEgasDA
2680;2680;2019-06-29;TGEglwDA;-;-;2019-06-29/TGEglwDA
2681;2681;2019-06-29;TGEsgtDA;-;-;2019-06-29/TGEsgtDA
2682;2682;2019-06-30;TGEgasDA;39.88;6384.00;2019-06-30/TGEgasDA
2683;2683;2019-06-30;TGEglwDA;-;-;2019-06-30/TGEglwDA
2684;2684;2019-06-30;TGEsgtDA;-;-;2019-06-30/TGEsgtDA
2685;2685;2019-07-01;TGEgasDA;44.79;12816.00;2019-07-01/TGEgasDA
2686;2686;2019-07-01;TGEglwDA;-;-;2019-07-01/TGEglwDA
2687;2687;2019-07-01;TGEsgtDA;-;-;2019-07-01/TGEsgtDA
2688;2688;2019-07-02;TGEgasDA;48.64;11160.00;2019-07-02/TGEgasDA
2689;2689;2019-07-02;TGEglwDA;-;-;2019-07-02/TGEglwDA
2690;2690;2019-07-02;TGEsgtDA;-;-;2019-07-02/TGEsgtDA
2691;2691;2019-07-03;TGEgasDA;50.32;15744.00;2019-07-03/TGEgasDA
2692;2692;2019-07-03;TGEglwDA;-;-;2019-07-03/TGEglwDA
2693;2693;2019-07-03;TGEsgtDA;-;-;2019-07-03/TGEsgtDA
2694;2694;2019-07-04;TGEgasDA;50.13;13680.00;2019-07-04/TGEgasDA
2695;2695;2019-07-04;TGEglwDA;-;-;2019-07-04/TGEglwDA
2696;2696;2019-07-04;TGEsgtDA;-;-;2019-07-04/TGEsgtDA
2697;2697;2019-07-05;TGEgasDA;49.54;12120.00;2019-07-05/TGEgasDA
2698;2698;2019-07-05;TGEglwDA;-;-;2019-07-05/TGEglwDA
2699;2699;2019-07-05;TGEsgtDA;-;-;2019-07-05/TGEsgtDA
2700;2700;2019-07-06;TGEgasDA;45.36;1080.00;2019-07-06/TGEgasDA
2701;2701;2019-07-06;TGEglwDA;-;-;2019-07-06/TGEglwDA
2702;2702;2019-07-06;TGEsgtDA;-;-;2019-07-06/TGEsgtDA
2703;2703;2019-07-07;TGEgasDA;46.55;4608.00;2019-07-07/TGEgasDA
2704;2704;2019-07-07;TGEglwDA;-;-;2019-07-07/TGEglwDA
2705;2705;2019-07-07;TGEsgtDA;-;-;2019-07-07/TGEsgtDA
2706;2706;2019-07-08;TGEgasDA;51.57;13320.00;2019-07-08/TGEgasDA
2707;2707;2019-07-08;TGEglwDA;-;-;2019-07-08/TGEglwDA
2708;2708;2019-07-08;TGEsgtDA;-;-;2019-07-08/TGEsgtDA
2709;2709;2019-07-09;TGEgasDA;54.59;21192.00;2019-07-09/TGEgasDA
2710;2710;2019-07-09;TGEglwDA;-;-;2019-07-09/TGEglwDA
2711;2711;2019-07-09;TGEsgtDA;-;-;2019-07-09/TGEsgtDA
2712;2712;2019-07-10;TGEgasDA;59.51;21696.00;2019-07-10/TGEgasDA
2713;2713;2019-07-10;TGEglwDA;-;-;2019-07-10/TGEglwDA
2714;2714;2019-07-10;TGEsgtDA;-;-;2019-07-10/TGEsgtDA
2715;2715;2019-07-11;TGEgasDA;55.73;24984.00;2019-07-11/TGEgasDA
2716;2716;2019-07-11;TGEglwDA;-;-;2019-07-11/TGEglwDA
2717;2717;2019-07-11;TGEsgtDA;-;-;2019-07-11/TGEsgtDA
2718;2718;2019-07-12;TGEgasDA;60.31;23424.00;2019-07-12/TGEgasDA
2719;2719;2019-07-12;TGEglwDA;-;-;2019-07-12/TGEglwDA
2720;2720;2019-07-12;TGEsgtDA;-;-;2019-07-12/TGEsgtDA
